timestamp,datetime,value,cash
1678147200000,2023-03-07 00:00,47556.47111279138,47556.47111279138
1680825600000,2023-04-07 00:00,53912.928006792994,4755.6471112791405
1683504000000,2023-05-08 00:00,50349.47350092901,50349.47350092901
1686182400000,2023-06-08 00:00,50349.47350092901,50349.47350092901
1688860800000,2023-07-09 00:00,53291.120409027455,5034.947350092902
1691539200000,2023-08-09 00:00,51693.07509766175,51693.07509766175
1694217600000,2023-09-09 00:00,51693.07509766175,51693.07509766175
1696896000000,2023-10-10 00:00,50548.75605113742,4995.798500223616
1699574400000,2023-11-10 00:00,67032.75080163349,4995.798500223616
1702252800000,2023-12-11 00:00,73605.00426605696,4995.798500223616
1704931200000,2024-01-11 00:00,82063.21508784729,4995.798500223616
1707609600000,2024-02-11 00:00,85024.10956881575,7670.33585467239
1710288000000,2024-03-13 00:00,124697.82732800617,7670.33585467239
1712966400000,2024-04-13 00:00,110047.2117365824,7670.33585467239
1715644800000,2024-05-14 00:00,112777.01429203397,112777.01429203397
1718323200000,2024-06-14 00:00,113932.6868910532,113932.6868910532
1721001600000,2024-07-15 00:00,113932.6868910532,113932.6868910532
1723680000000,2024-08-15 00:00,106985.74009899434,106985.74009899434
1726358400000,2024-09-15 00:00,99862.28875192697,99862.28875192697
1729036800000,2024-10-16 00:00,106014.6004300909,9979.09168280501
1731715200000,2024-11-16 00:00,138632.73944253894,9979.09168280501
1734393600000,2024-12-17 00:00,160712.69429765476,9979.09168280501
1737072000000,2025-01-17 00:00,138244.68643529335,13339.59926715486
1739750400000,2025-02-17 00:00,130608.06808810266,130608.06808810266
1742428800000,2025-03-20 00:00,130608.06808810266,130608.06808810266
1745107200000,2025-04-20 00:00,130869.26835374147,13060.80680881026
1747785600000,2025-05-21 00:00,164705.6181448567,13060.80680881026
1750464000000,2025-06-21 00:00,157738.10894984886,157738.10894984886
1753142400000,2025-07-22 00:00,174924.84007283294,15773.810894984868
1755820800000,2025-08-22 00:00,162176.3827355909,162176.3827355909
1758499200000,2025-09-22 00:00,157855.68121834408,16217.638273559074
1761177600000,2025-10-23 00:00,146586.78975300564,146586.78975300564
1763856000000,2025-11-23 00:00,146586.78975300564,146586.78975300564
1766534400000,2025-12-24 00:00,146586.78975300564,146586.78975300564
1769212800000,2026-01-24 00:00,144901.28864615603,144901.28864615603
1771891200000,2026-02-24 00:00,144901.28864615603,144901.28864615603
1774569600000,2026-03-27 00:00,137135.86369607726,137135.86369607726
1777248000000,2026-04-27 00:00,148011.90674280917,13713.586369607729
1779926400000,2026-05-28 00:00,147013.1879817092,147013.1879817092
1782604800000,2026-06-28 00:00,147013.1879817092,147013.1879817092
1785283200000,2026-07-29 00:00,146581.3379237885,14701.31879817092
1787961600000,2026-08-29 00:00,156032.27182601503,14111.418598200486
